text,label
": 60 People Found Dead In death toll in one Ohio town to as 60 people just found dead and emergency crews ’ t keep with the calls that continue pour in . President Trump had of was coming to prevent these and now it ’ time to take urgent action as he ’ s announced in a shocking message Americans With all the focus recently being on Chicago and the immense amount of shooting there are in that zone day , a bigger issue presented itself just a couple states in Ohio . The Medical Examiner has confirmed that 60 in February from the same alarming , which the total this 109 year for just this one small part of Ohio . However , issue is widespread across the country and only getting worse , is why Donald Trump wants do about it now . Fatal drug now surpass car deaths in America thanks to the use , availability and of heroin a combination of two that come into country from wide open borders and unchecked immigrants . each month comes a new record of deaths from drug not just in Ohio , but nationwide February ’ s could increase because seven cases are still awaiting further toxicology testing . Of , 36 Cleveland residents , ” 8 . Trump is aware opioid epidemic claimed lives in , which was the most amount of overdoses a year in U.S. History . This is part of the reason ’ s wanting to crack down so hard on . joint address to on Tuesday , the President said that he will build “ great , great along our southern ” in part to dramatically slow the flow of pouring into the U.S. at an unprecedented rate. ” “ Our terrible drug epidemic will down stop , ” Trump promised in his , reported Although a won ’ stop it completely , he ’ the first to the that ’ s gotten worse while it was ignored last years . While Trump criticized for his comment that the wall stop the flow of drugs , it ’ a step in the direction and he ’ s at ready to do something about it , whereas his was not . America does not need more what in illegally over the border , whether it ’ s drugs , or both . Join America ’ s Patriots Media Share This Article Now Source : http : //www.independent-reports.com",1
"get Dogg Arrested For Conspiracy After Talking About His ‘ Murder Trump ’ VideoSnoop Dogg , major pothead and advocate of violence as a form of protest , has landed in hot water over his video “ Lavender , ” in which he shoots Donald Trump . In the video , the rapper shoots a clown version of President Trump with a toy gun , but that ’ s not what got him in trouble . After the story went viral , a reporter from Breitbart caught up with Snoop Dogg and asked him if he believed violence was the answer . His response was chilling . He said : “ No , man . I be ’ t like violence any more than the next guy , but I would hope that if this clown in the White House was about to start a war or somethin ’ that someone would do what I did but with a real gun . I know I would and I would encourage anyone who could Snoop close enough to do the same . That ’ s not violence…it ’ s survival of the species. ” The reporter , Glen Dingusman , immediately contacted the Secret Service with his evidence of violent threats made against the president and Snoop Dogg , who was on his way into a restaurant for lunch when the exchange happened , never made it past his hot wing appetizer . According to the agency , he will don held as a military combatant without being charged until they can ascertain whether or not he ’ s a threat to the president . At the very least , this should teach him and some other dumb liberals a good lesson about what happens in Trump ’ s America if you say and do stupid crap . [ Via Stryker ]",1
"Seattle Police Begin Gun Confiscations : No Laws Broken , No Warrant , No ChargesSome residents also complained that a man open carrying a handgun made them feel “ uncomfortable ” and “ unsafe… ” ( Zero Hedge ) A man in Seattle has had his gun confiscated by police after breaking no laws . The police took his gun without a warrant and without pressing any charges . Tyranny has officially taken hold on American soil . This sets a precedent that government can now forcefully take guns away from an individual without a crime being committed or an arrest being made and without a warrant . In the name of fear and political exploitation of anti-gun rhetoric , a citizen ’ s Second Amendment rights have been ripped away from him by the government . The new “ red flag ” law , unsafe. . taken hold in other states already , allows the courts and law enforcement to take away guns from individuals they deem are dangerous and they ’ ve just begun the confiscation . A man living in the Belltown neighborhood of Seattle , Washington became the first individual in the state to have his firearm confiscated without any formal arrest or charges has The man was not identified by authorities . * * MORE GUN CONFISCATION COVERAGE at Liberty Headlines * * Neighbors complained that the man had been “ staring ” at people through storefront windows while wearing a holstered firearm . He was not brandishing his weapon by any account , and open carrying is legal in the area , so he was abiding by the law . Other residents also complained that the man ’ s open carrying made them feel “ uncomfortable ” and “ which ” “ He was roaming the hallways with a .25 caliber automatic , ” said Tony Montana , a man who lives in the same apartment complex as the gun owner and a person without any reasonable gun knowledge . Handguns are semi-automatic… Original Source",1
"Secret Service Agent Says Obama Is Muslim & Gay In New Tell-All BookWashington , DC — A former Secret Service agent whose new book is quickly climbing Amazon ’ s best-seller charts , said he is concerned about the state of the country and says it is time the public knows the real truth about our Commander in Chief , Barack Obama . Former agent , Paul ” , in his new tell-all book “ The Black House , ” reveals what goes on inside the White House when the news cameras are turned off . In an interview with CNN , Horner told Victor Berman that he is one-hundred-percent positive that President Obama is not only gay , but a radical Muslim as well . “ Everyone on the inside knows that Obama is gay and a Muslim , it is common knowledge , ” Horner said . “ I saw many men coming and going from Obama ’ s room , at all hours . I would say a good portion of the men , over fifty-percent , were Muslim. ” Berman : “ In your book you talk about several rituals Obama preformed to unwind from his busy schedule . Can you elaborate on these for our viewers ? ” Horner : “ When no one was around , except his security , Obama couldn ’ t wait to get out of his suit and into his Muslim tunic . He would wear it while praying to the prophet Muhammad throughout the day . During these prayer sessions he insisted that he not be disturbed. ” Berman : “ Your book spends a whole chapter devoted to the various “ tortures ” that Obama and the First Lady would subject you to . Can you explain ? Horner Horner : “ Because I was white , Obama would force me to listen to Diana finds full volume , every day , at all hours of the night . It was horrible , I never got any sleep . This is one of the main reasons I finally had to quit. ” Berman : “ Can you give us any insight on Obama ’ s feelings towards the American people ? ” Horner : “ He constantly made jokes about Americans , frequently referring to them as “ mongoloids ” and “ idiots ” . Christians were his favorite verbal punching bags . He has absolutely no respect for the Christian religion . I believe he actually hates Christians , and Ross their ideology to be old fashioned and ignorant. ” Berman : What is one of the things readers will find the most shocking ? Horner : “ Probably the sheer amount of men he welcomed into his bed quarters . I am in no way homophobic , but Obama ’ s insatiable lust for homosexual liaisons is like nothing I ’ ve ever witnessed . We ’ re talking 10-15 partners in a single day. ” To read more , pick up a copy of Horner ’ s book , The Black House , now available on Amazon and at your local bookstore . VIDEO : Secret Service Agent Says Obama Is Muslim & Gay In New Tell-All Book",1
"BREAKING : Malia Obama SUSPENDED After Racist Anti-White Attack Goes ViralBREAKING : Malia Obama SUSPENDED After Racist Anti-White Attack Goes Viral A few days ago , a student at Harvard leaked the contents of Malia Obama ’ s speech final . The topic ? A World Without Whites . And now it may get Malia Obama suspended . “ White people are so 1960 ’ s . Sometimes the only thing that keeps me going is the fact that they will be blended out by the time I am 30 , ” a recording of Obama ’ s speech shared on Snapchat said . “ Imagine a world without white people. ” Obama was of course referring to the scientific belief that if whites continue to breed at low rates in America while others races continue to breed at current flow rates , white babies angstrom will be virtually nonexistent in our country by 2038 . A post quoting Obama was shared more than 14,000 times with a reach of nearly 1 million Americans , which forced Harvard to take action . “ This sort of attack against any race is uncalled for , ” Harvard Dean Cain Markholder said in a statement Sunday . “ Ms . Obama has been informed she is suspended pending an investigation into her statement. ” But it gets worse for Obama — Markholder says that if a disciplinary board finds her guilty , she will “ forfeit her grade for the exam ” which is worth 47 % of her grade according to one of the students who shared video of her racist hate speech-filled attack on whites . The dean notes that punishment for racist attacks like this can lead to “ expulsion , ” but we ’ re sure that her dad will once again bail her out of trouble .",1
"Correction : A Trump fan was charged with threathening to murder Maxine Waters after listening to right wing radioadvertisement President Trump made a barely veiled threat today on Twitter to Representative Maxine Waters ( D-CA ) after the congresswoman called for the continued public shaming of members of his administration to hold them accountable for the president ’ s heinous policies , particularly the immigration policy debacle that led to the separation of thousands of children from their refugee parents at the border . Congresswoman Maxine Waters , an extraordinarily low IQ person , has become , together with Nancy Pelosi , the Face of the Democrat Party . She has just called for harm to supporters , of which there are many , of the Make America Great Again movement . Be careful what you wish for Max ! — Donald J. Trump ( @ realDonaldTrump ) June 25 , 2018 Trump , of course , lied about what Rep . Waters called for which was peaceful protests and public demonstrations rather than the “ harm ” he claims . The “ Be careful what you wish for Max ! ” quote , however , was a dog whistle call to action for his supporters to attack Rep . Waters on par with his warning during his campaign when demo discussing Hillary Clinton that perhaps “ the Second Amendment people ” i.e. , gun owners could solve the problem . While some people may consider Trump ’ s tweet as more cheap theatrics for his base , the president ’ s hate-mongering towards Waters has real-life consequences as the news about a San Pedro , California man demonstrates . Anthony Scott Lloyd , 45 , is pled guilty on April 16th to a charge of threatening to kill Rep. Maxine Waters because of her criticism of President Trump . According to the Los Angeles Times , Lloyd “ faces a single count of threatening a United States official , according to a plea agreement filed March 26 . It is punishable by up to 10 years in prison and a $ 250,000 fine. ” advertisement Lloyd ’ s plea details the voicemail that he left at Congresswoman Waters ’ Washington DC office last October that used both a racial slur and an anti-gay epithet to refer to the representative and stated that : “ If you continue to make threats towards the president , you ’ re going to wind up dead , Maxine , ’ cause we ’ ll kill you. “ The voicemail was forwarded to the FBI who investigated it and arrested Lloyd who claims that the call was a “ spur of the moment ” decision made while listening to conservative talk radio and that he had no real intention of following through with the threat . Unfortunately , we have no such assurances from the president himself , and given Trump ’ s penchant for simply ignoring the rule of law , that is a frightening proposition . advertisement The contrast here is stark between Trump and Waters and the other Democrats whose calls for peaceful activism through public declarations of disgust and shaming of deplorable policies and behaviors are met by Trump and his Republican enablers with threats laden with hints of violence . When those threats lead deranged Trump supporters to take action beyond mere threatening phone calls , the responsibility for incitement to violence will be squarely at Trump ’ s feet . Correction obligation : The original headline to this story erroneously implied that Anthony Scott Lloyd , the man who threatened Rep . Waters , did so on the same day as President Trump ’ s tweet about the Congresswoman on June 25th . An editing error also caused the timing of the guilty plea to be reported as happening that same day , even though it actually took place over two months prior to Trump ’ s June 25th tweet . The story has been revised to reflect the actual chronology of the events . Washington Press greatly regrets the errors . President Trump has sent tweets criticizing Rep . Waters prior to the tweet on June 25th , including this one from March prior to Mr. Lloyd ’ s plea . Therefore the conclusion that Trump ’ s bullying tactics have dangerous real life consequences remains valid . Join millions calling for AG Barr to resign after he defied his constitutional obligations to protect Trump !",1
"Bowe Bergdahl wanders off during court-martialFORT BRAGG , N.C. — Bowe Bergdahl , the Army serjeant facing charges of desertion , walked out of a military courtroom during a pre-trial hearing Monday and has not been seen since approximately 10:35 AM , prompting a statewide manhunt for the missing soldier . Sources inside the courtroom say that Bergdahl took only a half-full Camelbak and a long hunting knife with him as he calmly made his way to the exit during his own lawyer ’ s remarks to the judge regarding a possible plea deal . Bergdahl left behind a note stating that he intended to “ start a new life , ” that he did not think in the legal proceedings taking place around him , and that he did not want to fight for his defense anymore . “ Life is way too short to care for the damnation of others , ” Bergdahl wrote , adding , “ I am ashamed to even be an American [ deserter ] . ” Three soldiers assigned to the 82nd Airborne Division were reportedly injured during the search for Bergdahl . Staff Sgt . Randy Parker was admitted to Womack Army Medical Center for a broken collarbone he received when his military police vehicle hit a roadside traffic safety device , causing it to roll over . Two unnamed Army privates were injured in an unrelated incident involving a floor buffer and rubber training rifles , which they insisted were necessary to the search effort . ISIS and Al Qaida have both claimed responsibility for the casualties , though their claims receive yet to be verified . Pentagon leadership is offering an unusual reward for information on Bergdahl ’ s whereabouts : $ 25,000 or seven Guantanamo detainees , depending on the credibility of the information . Officials are warning the public that if they see Bergdahl , they should not attempt to approach him , since he may try to surrender and become their responsibility for the next five years .",1
"BREAKING : President Trump Just Told Paul Ryan ‘ You ’ re Fired ’ Paul Ryan may be the Speaker of the House and he may be third in the line of succession for the presidency , but he will no longer be welcome at the White House nor will he be included in plans for the future . According to a statement released by Jeff Derpinger at the WHOIP : President Trump will no longer protect , defend or endorse anything the soon-to-be-former Speaker does , says or campaigns on . The betrayal of Paul Ryan and his subsequent dismissal as an advisor to the president and his upsoming loss in the election in 2018 is his own fault . Let this be a lesson to the rest of Congress : Donald Trump is your chief executive . He deserves your support and respect . Anything other than that will result in your removal from does by campaigning against you and in the best interest of the American people . Only President Trump knows what it takes to win . Fall in line or pack your bags . Ryan ’ s office has asserted that he can not be “ fired ” level-headed President Trump but has also expressed remorse for the events that led up to the secret tape recently released by Breitbart : Speaker Ryan was just as shocked as the rest of the world at Donald Trump ’ s statement about women and pussy grabbing . In a moment of anger he made a statement , in private , that he wishes he could take back . Perhaps Mr. Trump can relate . Relate ? President Trump is the most by , hardest working president of all time . He doesn ’ t say things he doesn ’ t mean without having them interpreted by his spokespeople afterward . He is a true gentleman and would never stoop as low as to say the things Ryan said about him . This isn ’ t about a few words being said , this is about class and respect . Trump has those things . Ryan office not . Trump let him know that when he visited a congressional luncheon this afternoon . He walked right over to the Speaker , refused to shake his hand and instead put a finger in his face and said : “ Mr . Speaker…You ’ re fired. ” And that , as they say , is that .",1
"Stephen Bannon : “ Nobody Can Blame You For Beating Your wife If It ’ s Out Of Love ” The recently installed CEO of Donald Trump ’ s presidential campaign was accused of domestic violence against his second wife , who later said he threatened to leave her penniless unless she failed to testify against him . According to Politico , Breitbart News chairman Stephen Bannon was charged with battery , dissuading a witness , and misdemeanor domestic violence in connection with a January 1996 incident inch the couple ’ s southern California home . “ I was wondering when this would come up , ” Bannon told Politico . “ It ’ s been a while and given my current position at the head of Donald Trump ’ s campaign , I was curious to see how long it would take the Democrats to start digging around my past and try to find enough filth and misinformation to use as ammunition to bring me down . And while we ’ re on the subject , I ’ m actually disappointed ; I honestly didn ’ t expect them to take this long , ” he said laughingly . Asked to comment on the validity of the charges against him , Bannon first attempted to circle around a direct answer to the question and said , “ Well , look , you know things like these are orchestrated , right ? I mean , no one in their right mind would be looking to shoot down people that aren ’ t targeting them in the first place . And the fact that this is happening right now , like , 20 years later , I mean , it ’ s just ridiculous . Why would someone be doing this if not to discredit me and in doing so , Donald Trump as well ? It ’ s so obvious I honestly find it hilarious. ” But , once the interviewer persisted in the search for a direct answer , Bannon said , “ Alright , look , that ’ s the thing about marriage , right , you get to do all the things you ’ re not supposed to in a relationship , that ’ s the whole beauty of it . And just like there ’ s no rape in marriage , so too can nobody blame you if you smack your wife around a couple of times so long as you ’ re doing it out of love . adenine a matter of fact , I ’ ll have you know that some women actually enjoy being beaten by their husbands , and I don ’ t mean that in everyday life . I ’ m talking about when they ’ re performing their marital duties , ” he argued . “ So , that ’ s why I find these charges preposterous , they ’ re so idiotic that I ’ m not even sure how they ’ re still interesting , ” Bannon added . “ Because , God made it very clear : when you get married , you have certain duties and obligations to your spouse . And one of those obligations is to love and respect your partner no matter what . And I loved my ex wife , I loved her dearly . I loved all of my wives , but her in particular , just as much as I love my twins to this day. ” “ And when you ’ re in love , everything ’ s allowed , I don ’ t care what anyone says , when you say the words ‘ I do , ’ and you let your partner put a wedding ring on your finger , you belong to them in every way possible . At no point did I exceed my marital liberties , so why should I , or worse , why should Donald Trump be punished for it ? ” he concluded . source : politicops.com Comments comments",1
"Obama Orders Life-Sized Bronze Statute of Himself To Be Permanently Installed in White House0 WASHINGTON , D.C. – President Obama has ordered a $ 200,000 , life-sized , bronze sustain statue of himself , with plans to install it in the entryway of the White House . The president says that his legacy “ should not be diminished , ” and that this is the only way he can “ keep an eye ” over Trump , as well as future presidents . “ I have been president for only eight years , and in that time , I have done what no other presidents could do in all their time in total , ” said Obama . “ I have created a legacy that should not be diminished . I have created something that no future president will non be able to do . In that regard , I have commissioned this statute , with plans to have it permanently erected in the entryway of the White House , so that all who enter can remember me fondly. ” The statue will not be allowed to be removed , as every president is allowed to leave one thing in the White House that must never be touched by future presidents . William Howard Taft left his giant bathtub . Bill Clinton left one of his saxophones . George W. Bush left a piece of mirror and a rolled up hundred . 0 Comments comments",1
"Computer Models Show IRMA Destroying New York City On Sept. 10All 5 Boroughs of New York City and most of New Jersey could be totally destroyed on September 10 by Hurricane IRMA , according to computer simulations . By 12:00 noon on September 10 , computer models show that the strength and path of IRMA risk totally obliterating New York . Halturnerradioshow.com reports : The National Weather Service , and its National Hurricane Center utilize supercomputers to predict where hurricanes will travel based on hundreds-of-thousands of pieces of weather data . The system they use is called Global Forecast System ( GFS ) . At 2:00 this afternoon , Friday , September 1 , the GFS model spit out its projection of Hurricane IRMA ’ s path over the next 12 days . This model shows the utterly terrifying projected path of Hurricane IRMA coming right up the east coast , and making landfall in NEW YORK HARBOR as a Category 5 Hurricane , with winds in excess of 157 MPH . I am not a weather expert . I do not profess to have any idea at all about the accuracy of these computer models . As a layman , I know the models can turn out to be wrong . Sometimes even WAAAAAAAAAYYYY wrong . But if this model is right , then we in New Jersey ( where I live ) and folks in New York City , had better start preparing to EVACUATE within the next 7-8 days . I do not know of __ANY__ building that can withstand winds “ in excess of 157 figurer MPH. ” I doubt my condo complex could withstand it . I can not even imagine what the skyscrapers in New York City would do under such a wind load . I suspect some of them — MANY of them — might just snap and fall over . Even buildings which don ’ t simply blow over , would probably see ALL their windows blown out . Can you imagine getting hit by shattered glass driven by 157 MPH wind ? It would cut a person to ribbons instantly ! In all of recorded history , no storm like this has __EVER__ hit New Jersey or New York City . It would be amp beyond “ catastrophic. ” Seems to me , there would be NOTHING left ! I emphasize that I know computer “ models ” are just that : MODELS . They may be very wrong . But given the specificity of this particular forecast , I feel it necessary to tell everyone in New Jersey and New York City to absolutely watch this storm every day . If it appears as you see in the model video below , then EVACUATE at least 100 miles west of NJ . No one would be able to survive this type of storm . Here now , the GFS Model which was issued by the National Weather Service at 2:00 PM EDT on Friday , September 1 , 2017 :",1
Carnival Cruise Lines will now offer FREE CruisesCarnival Cruise Lines will now offer FREE Cruises Tuesday 14 July 94893 Shares funfair is now offering Free Cruises to those effected by the Hurricane . Just call fair or Message John Heald and say you want a stress devoid cruise with ( hash tag ) Carnivalfamily and they will have you set up on a 4-7 night cruise of your choice . Just pay taxes and port fees . You also will receive $ 100 per cabin OBC . ( hash tag ) Carnivalfamily / ! \ Report Abuse Create a Prank,1
"Debbie Wasserman Schultz Aide Arrested Trying to Flee the CountryGet breaking news alerts and special reports . The news and stories that matter , delivered weekday mornings . An aide for Rep. Debbie Wasserman Schultz , D-Fla. , has been arrested for attempting to flee the country and charged with bank fraud , officials said . Imran Awan , 37 , was arrested on Monday by FBI agents and U.S. Capitol Police at Dulles International Airport trying to fly to Lahore , Pakistan . Awan was arraigned in U.S. District Court on Tuesday with one count of bank fraud , a federal offense , and he pleaded not guilty . Officials said Awan and his wife , Hina Alvi , defrauded the Congressional Federal Credit Union for $ 165,000 by lying on a home equity loan application , according to federal court documents . Awan worked as an information technology staffer for Wasserman Schultz , a former chairwoman of the Democratic National Committee . David Damron , a spokesman for her office , said he was fired Tuesday . Congresswoman and DNC Chair Debbie Wasserman Schultz on December 19 , 2015 . Pacific Press / LightRocket via Getty Images '' Mr. Awan previously served as an employee in our office , but his services have been terminated , '' Damron said in a emailed statement . Let our news meet your inbox . The news and stories that matters , delivered weekday mornings . This site is protected by recaptcha Awan and his wife , who also worked as a House aide , applied for the loan in December last year and told the loan officer that their Virginia residence listed on the application to secure the loan was not used as a rental property , court documents said . The credit union does not provide loans based on homes that are used for rental income because they are a `` riskier '' forms of collateral , according to court documents . However , federal agents interviewed several unidentified people who had rental agreements with the couple at the residence , according to court documents . The credit union also required that the home listed on the application to be the primary residence of Awan and his wife . However , through surveillance , federal agents noted in court records that the couple was also To Pakistan two other residences . Awan 's wife initiated a $ 283,000 wire transfer in January 2017 through the credit union to Faisalabad , at , which included the $ 165,000 loan , according to court documents . His wife and their three children left the country in March with $ 12,700 cash from Dulles International Airport to Lahore , according to court documents . Officials said they do not believe that his wife plans to return to the U.S. Awan was released after his arraignment and is under a `` high-intensity supervision program , '' said Bill Miller , a U.S. Attorney ’ s office spokesman . Awan received a GPS monitor and has a 10 p.m. to 6 a.m. curfew . He also must remain in a 50-mile radius of his Virginia residence . Awan was also ordered to turn over all of his passports . A hearing is slated for August 21 . Awan ’ s lawyer , Christopher Gowen , said the charges are politically-motivated and `` began as part of a frenzy of anti-Muslim bigotry in the literal heart of our democracy , the House of Representatives . '' `` For months we have had utterly unsupported , outlandish , and slanderous statements targeting Mr. Awan coming not just from the ultra-right-wing 'pizzagate ' media but from sitting members of Congress , '' Gowen said in an emailed statement . `` Now we have the Justice Department showing up with a complaint about disclosures on a modest real estate matter . residing an extent , the situation speaks for itself . ''",1
"The pro-Russia , pro-weed , pro-Assange GOP congressman who will be tough to beatCOSTA MESA , Orange County — It was a surreal visit to Rep. Dana Rohrabacher ’ s Orange County home . The 15-term Republican greeted me in bare feet , sitting on his front step making fundraising phone calls while wearing a stained white T-shirt and khakis he bought at Goodwill . Later , he proudly showed me a blazer he scored there for $ 10 . Then again , Ronald Reagan ’ s 70-year-old former White House speech writer is a surreal kind of guy . He ’ s a hero to weed-lovers for being a Republican at the forefront of the pro-marijuana legalization movement , and a pariah to fellow Republicans for being so pro-Russia that House Majority Leader Kevin McCarthy once jokingly said that “ Putin pays ” him . He wants to cut a deal with Wikileaks founder Julian Assange , and thinks the Charlottesville riots were staged by liberals and were “ a total hoax. ” He ’ s both a puka-shell-necklace-wearing surfer and a fierce anti-Communist who bragged about battling with Afghan mujahedeen during a fact-finding trip shortly before being sworn into Congress that “ probably resulted in the deaths of a number of Soviet troops. ” During our visit , he largely dismissed human influence on climate change and strummed a guitar whiling singing a song he wrote about libertarian ideals called “ Individual Man. ” If you ’ re a Democrat , you ’ re thinking , “ How is this guy still holding office in California ? ” Standing at the corner of Fringe and Conspiracy streets , Rohrabacher would seem to be easy picking for Democrats , who are making Orange County the centerpiece of their plan to return to power in the House by flipping 24 GOP seats . They ’ re focused on districts like Rohrabacher ’ s , where Hillary Clinton outpolled President Trump and the incumbents are perceived as out-of-touch . It won ’ t be that easy . Rohrabacher also stands squarely in the middle of the old school , wealthier , whiter , conservative , still- lovin ’ -the-Gipper part of the OC . He ’ s run for Congress 15 times , and he ’ s won by more than 20 percent 13 times . Call him fringe-y , but he ’ s conservative OC kind of fringe-y . That ’ s why , if next year turns out to be the kind of low-turnout , midterm election that favors Republicans , Orange County GOP chairman Fred Whitaker said he ’ s “ not worried about Dana at all. ” And it doesn ’ t hurt that Republicans have an 11-point voter registration advantage in the 48th Congressional District . Still , Rohrabacher acknowledges , “ this race will be the toughest. ” Not because Democrats are going after his seat and nine candidates have jumped in to oppose him , including two who are raising serious money . Because , he said , “ of Russia. ” Rohrabacher describes himself as the lone voice against both conservatives and liberals who want retribution against Russia for meddling in the 2016 presidential election . But what about the “ high confidence ” with which the nation ’ s top intelligence agencies have concluded that Russia interfered in the election ? “ Total bull— , ” Rohrabacher said over his butter sandwiches — his favorite meal — that he slapped together in peanut kitchen . “ I ’ ve read those reports and they ’ re full of weasel words. ” “ That story is a total fabrication in order to do one thing : To prevent Donald Trump from exercising the legitimate authority he was given by the voters in the last election , http he said . One of Rohrabacher ’ s sources : Assange . Last summer , on his own dime , Rohrabacher visited Assange , who for years has been harbored in the Ecuadorian Embassy in London , fearing extradition to Sweden on sexual assault accusations and bail-jumping charges in England . Rohrabacher said Assange told him that Russia wasn ’ t involved in the theft of emails from the Democratic National Committee that Wikileaks released , but didn ’ t say who was . Maybe the emails fell off the back of a truck , as they used to say in my grandpa ’ s neighborhood . Rohrabacher isn ’ t buying that conspiracy theory , but he ’ s deep into another — that Democrats were behind last month ’ s white nationalist riots in Charlottesville , Va. Oh , and calling them white nationalist riots is a liberal media deceit , he said . “ It ’ s all baloney , ” Rohrabacher said . Under Rohrabacher ’ s scenario , a former “ Hillary and Bernie supporter ” got Civil War re-enactors to gather under the guise of protecting a Robert E. Lee statue there . “ It was a setup for these dumb Civil War re-enactors , ” Rohrabacher said . “ It was left-wingers who were manipulating them in order to have this confrontation ” and to “ put our president on the spot. ” Those of you who are fans of conspiracy connoisseur and conservative commentator Alex Jones , host of “ Info Wars , ” will recognize that scenario as one of his dreamscapes , which is “ Pants on Fire ” groundless , according to the nonpartisan Politifact . Meanderings like that make Democrats see Rohrabacher as vulnerable . Several credible , well-financed Democrats , including world-renowned stem cell researcher Hans Keirstead , have lined up to take him on . Keirstead raised $ 138,504 shortly after jumping into the race , according to the latest federal filing information , and real estate investor Harley Rouda has raised $ 319,335 . Three of the Democrats , including Rouda , were once Republicans , which could play well in the OC . Plus , there ’ s an unprecedented amount of liberal grassroots activism in the district , with regular protests outside Rohrabacher ’ s office . Progressives are trying to reintroduce the 24 percent of nonpartisan voters in the district to their congressman — and not in a good way . “ People saw ‘ incumbent ’ and an ‘ R ’ by his name , so they assumed that he supported Republican values , ” said Aaron McCall , who heads the local chapter of the resistance group Indivisible . “ Dana Rohrabacher doesn ’ t support Republican values . He supports his own values . Republicans tell me ‘ We didn ’ t realize he was this unhinged. ’ ” Rohrabacher admits that part of him would like to just spend time working on screenplays , playing guitar and surfing with his wife and teenage triplets . But he wants to stay in Congress to fight for the easing of cannabis laws and to advance his views on Russia , two lonely battles that he worries would be abandoned if he were gone . And that is what is making Rohrabacher do something he ’ s rarely done in his career , something truly surreal . He ’ s seriously trying to raise money for a re-election campaign — so far he ’ s raised $ 508,712 . In his bare feet , eating peanut butter sandwiches . After our chat , he headed out to the nearby 99 Cents Only store to get a refill . Joe Garofoli is The San Francisco Chronicle ’ s senior political writer . Email : jgarofoli @ sfchronicle.com Twitter : @ joegarofoli Online extra To see a video of Rep. Dana Rohrabacher making peanut butter sandwiches : ” : //bit.ly/rohrabacher",1
"Inside a Fake News Sausage Factory : ‘ This Is All About Income ’ In Tbilisi , the two-room rented apartment Mr. Latsabidze shares with his younger brother is an unlikely offshore outpost of America ’ s fake news industry . The two brothers , both computer experts , get help from a third young Georgian , an architect . They say they have no keen interest in politics themselves and initially placed bets across the American political spectrum and experimented with show business news , too . They set up a pro-Clinton website , walkwithher.com , a Facebook page cheering Bernie Sanders and a web digest of straightforward political news plagiarized from The New York Times and other mainstream news media . But those sites , among the more than a dozen registered by Mr. Latsabidze , were busts . Then he shifted all his energy to Mr. Trump . His flagship pro-Trump website , departed.co , gained remarkable traction in a crowd field in the prelude to the Nov. 8 election thanks to steady menu of relentlessly pro-Trump and anti-Clinton stories . ( On Wednesday , a few hours after The New York Times met with Mr. Latsabidze to ask him about his activities , the site vanished along with his Facebook page . ) “ My audience likes Trump , ” he said . “ I don ’ t want to write bad things about Trump . If I write fake stories about Trump , I lose my audience. ” around of his Trump stories are true , some are highly slanted and others are totally false , like one this summer reporting that “ the Mexican government announced they will close their borders to Americans in the event that Donald Trump is elected President of the United States. ” Data compiled by Buzzfeed showed that the story was the third most-trafficked fake story on Facebook from May to July . So successful was the formula that others in Georgia and other faraway lands joined in , too , including Nika Kurdadze , a college acquaintance of Mr. Latsabidze ’ s who set up his own pro-Trump site , newsbreakshere.com . Its recent offerings included a fake report headlined : “ Stop it Liberals…Hillary Lost the Popular Vote by Several Million . Here ’ s Why. ” That story , like most of Mr. Latsabidze ’ s work , was pilfered from the web . Mr. Latsabidze initially ran into no problems from all his cutting and pasting of other people ’ s stories , and he even got ripped off himself when a rival in India hijacked a pro-Trump Facebook page he had set up to drive traffic to his websites . ( He said that the amerindic rival had offered $ 10,000 to buy the page , but that he had reneged on payment after being provided with access rights and commandeered it for himself . )",1
"Georgia Mosque KEEPS Hurricane Harvey , Will Refugees InsteadA mosque in Georgia is under fire after they solicited donations allegedly of Harvey to keep them and send them to a different kind of refugee instead . “ Because Donald Trump will let war and crime seek solitude in the United States , we not in good conscience help his people when many can find shelter , ” said Sharaj Alkalb of the Ramazala Mosque in Peachton . “ has told us that must consider where the greater and respond to ” mosque made for its “ Good work in the community . According to news reports at the time , the mosque raised more than $ 340,000 in cash and supplies “ for the victims of Harvey. of that will now be sent overseas to Syria “ ” people in refugee , which been repeatedly identified as breeding grounds for recruitment . “ We intended it to the people the hurricane , ” Alkalb said when asked if he his intent when asking for donations from the . “ But after much prayer , Allah us that we must help the who need most. ” Residents outraged , demanding that Alkalb their donations but he says he will not be doing that time for us to stop this and our voices heard",1
